Rating,Publication Cost,ISBN,Book Title,Year,Genres,Link,Total Revenue,Book URL
4.15,2032.0,0312966970,"Four to Score (Stephanie Plum, #4)",1998,"mystery, fiction, womens-fiction, chick-lit, humor, romance, mystery, crime, humor, funny, humor, comedy",dir30/6422.Four_to_Score.html,85789.0,https://www.goodreads.com/author/show/2384.Janet_Evanovich
3.7,880.0,0140183523,Kim,1901,"classics, cultural, india, adventure, historical-fiction, literature, european-literature, british-literature, fiction, young-adult, novels, cultural, asia",dir30/210834.Kim.html,17386.0,https://www.goodreads.com/author/show/6989.Rudyard_Kipling
4.47,3505.0,Unknown,Making Faces,2013,"romance, new-adult, contemporary, romance, contemporary-romance, war, military, young-adult, fiction, drama, war, young-adult, high-school",dir30/18301124-making-faces.html,18137.0,https://www.goodreads.com/author/show/5829056.Amy_Harmon
3.05,5012.0,0143036696,The Mermaid Chair,2005,"fiction, book-club, womens-fiction, chick-lit, romance, adult-fiction, contemporary, adult, novels, american, southern, womens",dir30/6976.The_Mermaid_Chair.html,53082.0,https://www.goodreads.com/author/show/4711.Sue_Monk_Kidd
4.55,346.0,9753638027,KÃ¼rk Mantolu Madonna,1943,"asian-literature, turkish-literature, cultural, turkish, novels, classics, fiction, roman, literature, romance, classics, modern-classics, literary-fiction",dir30/220826.K_rk_Mantolu_Madonna.html,8310.0,https://www.goodreads.com/author/show/116623.Sabahattin_Ali
4.03,872.0,0689864124,"The Mother-Daughter Book Club (The Mother-Daughter Book Club, #1)",2007,"young-adult, realistic-fiction, fiction, childrens, middle-grade, womens-fiction, chick-lit, childrens, contemporary",dir30/318016.The_Mother_Daughter_Book_Club.html,7078.0,https://www.goodreads.com/author/show/140125.Heather_Vogel_Frederick
4.07,488.0,0141026162,The Blind Watchmaker,1986,"non-fiction, science, biology, evolution, science, biology, religion, philosophy, religion, atheism, science, popular-science, biology, genetics",dir30/117047.The_Blind_Watchmaker.html,15613.0,https://www.goodreads.com/author/show/1194.Richard_Dawkins
4.14,204.0,846750269X,"La resistencia (Memorias de IdhÃºn, #1)",2004,"fantasy, young-adult, european-literature, spanish-literature, fantasy, dragons, romance, fantasy, magic, adventure, childrens, cultural, spain, contemporary",dir30/1099262.La_resistencia.html,4196.0,https://www.goodreads.com/author/show/228898.Laura_Gallego_Garc_a
4.2,97.0,0521567041,"Human, All Too Human",1878,"philosophy, non-fiction, classics, european-literature, german-literature, psychology, philosophy, theory, history",dir30/451565.Human_All_Too_Human.html,5060.0,https://www.goodreads.com/author/show/1938.Friedrich_Nietzsche
4.24,4834.0,0805090037,"Bring Up the Bodies (Thomas Cromwell, #2)",2012,"historical-fiction, fiction, european-literature, british-literature, literary-fiction, book-club, literature, novels, mystery, adult-fiction, contemporary",dir30/13507212-bring-up-the-bodies.html,29040.0,https://www.goodreads.com/author/show/58851.Hilary_Mantel
3.76,1015.0,0439856264,"Mister Monday (The Keys to the Kingdom, #1)",2003,"fantasy, young-adult, fiction, childrens, adventure, fantasy, magic, young-adult, young-adult-fantasy, young-adult, teen",dir30/47613.Mister_Monday.html,22321.0,https://www.goodreads.com/author/show/8347.Garth_Nix
3.78,314.0,0345440781,The Redemption of Althalus,2000,"fantasy, fiction, science-fiction-fantasy, fantasy, epic-fantasy, fantasy, high-fantasy, adventure, adult, romance, young-adult, fantasy, magic",dir30/110692.The_Redemption_of_Althalus.html,9838.0,https://www.goodreads.com/author/show/8732.David_Eddings
4.36,228.0,0345360338,"Falls the Shadow (Welsh Princes, #2)",1988,"historical-fiction, fiction, historical-fiction, medieval, european-literature, british-literature, romance, romance, historical-romance, novels, fantasy, adult, epic",dir30/77448.Falls_the_Shadow.html,5285.0,https://www.goodreads.com/author/show/24655.Sharon_Kay_Penman
3.8,996.0,0140186301,Lucky Jim,1953,"fiction, classics, humor, european-literature, british-literature, literature, humor, comedy, novels, literature, 20th-century",dir30/395182.Lucky_Jim.html,13598.0,https://www.goodreads.com/author/show/13078.Kingsley_Amis
4.1,2713.0,0439796636,"War Horse (War Horse, #1)",1982,"historical-fiction, fiction, young-adult, animals, war, animals, horses, childrens, adventure, classics, childrens, middle-grade",dir30/792161.War_Horse.html,19618.0,https://www.goodreads.com/author/show/8080.Michael_Morpurgo
3.63,1289.0,0385339658,The King of Torts,2003,"fiction, mystery, thriller, thriller, legal-thriller, suspense, mystery, crime, law, thriller, mystery-thriller, adult, novels",dir30/5356.The_King_of_Torts.html,50821.0,https://www.goodreads.com/author/show/721.John_Grisham
4.16,532.0,0778326497,"Pride (Shifters, #3)",2009,"fantasy, urban-fantasy, fantasy, paranormal, paranormal, shapeshifters, fantasy, romance, romance, paranormal-romance, adult, fantasy, supernatural, fiction, shapeshifters, werewolves",dir30/4583888-pride.html,13105.0,https://www.goodreads.com/author/show/415967.Rachel_Vincent
3.97,526.0,0590554085,"Sandry's Book (Circle of Magic, #1)",1997,"fantasy, young-adult, fiction, fantasy, magic, young-adult, young-adult-fantasy, young-adult, teen, childrens, fantasy, high-fantasy, science-fiction-fantasy",dir30/58889.Sandry_s_Book.html,21934.0,https://www.goodreads.com/author/show/8596.Tamora_Pierce
4.07,699.0,0061232920,"Forever Princess (The Princess Diaries, #10)",2008,"young-adult, romance, womens-fiction, chick-lit, fiction, young-adult, teen, contemporary, humor, realistic-fiction, humor, funny, young-adult, high-school",dir30/3474186-forever-princess.html,21976.0,https://www.goodreads.com/author/show/11654.Meg_Cabot
3.69,1767.0,0345439104,Drowning Ruth,2000,"book-club, mystery, contemporary, adult-fiction, adult, fiction, novels, literature, womens-fiction, chick-lit, drama",dir30/5171.Drowning_Ruth.html,53747.0,https://www.goodreads.com/author/show/3513.Christina_Schwarz
3.72,383.0,0805210644,Amerika,1927,"fiction, classics, literature, european-literature, german-literature, novels, european-literature, czech-literature, philosophy, literature, 20th-century, literary-fiction, magical-realism",dir30/22911.Amerika.html,10720.0,https://www.goodreads.com/author/show/5223.Franz_Kafka
4.22,679.0,0316113670,"If You're Reading This, It's Too Late (Secret, #2)",2008,"mystery, adventure, fiction, young-adult, childrens, fantasy, humor, childrens, middle-grade",dir30/3359940-if-you-re-reading-this-it-s-too-late.html,13151.0,https://www.goodreads.com/author/show/543080.Pseudonymous_Bosch
3.89,1233.0,0061240850,"Anybody Out There? (Walsh Family, #4)",2006,"womens-fiction, chick-lit, fiction, romance, contemporary, adult, european-literature, irish-literature, drama, adult-fiction, cultural, ireland, book-club",dir30/165030.Anybody_Out_There_.html,33418.0,https://www.goodreads.com/author/show/6104.Marian_Keyes
4.11,922.0,Unknown,"Daimon (Covenant, #0.5)",2011,"young-adult, fantasy, paranormal, fantasy, fantasy, mythology, romance, short-stories, romance, paranormal-romance, paranormal, demons, fantasy, urban-fantasy, fantasy, supernatural",dir30/10860399-daimon.html,11528.0,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout
3.78,999.0,0312426232,The Brooklyn Follies,2004,"fiction, contemporary, literature, american, novels, new-york, literature, literary-fiction, book-club, roman, drama",dir30/446.The_Brooklyn_Follies.html,13136.0,https://www.goodreads.com/author/show/296961.Paul_Auster
3.93,2799.0,0670022802,The Last Letter from Your Lover,2008,"romance, fiction, historical-fiction, womens-fiction, chick-lit, book-club, contemporary, adult",dir30/10163292-the-last-letter-from-your-lover.html,21111.0,https://www.goodreads.com/author/show/281810.Jojo_Moyes
4.4,1537.0,Unknown,"When It Rains (Rain, #1)",2013,"new-adult, romance, sociology, abuse, romance, contemporary-romance, contemporary, academic, college, young-adult, drama, womens-fiction, chick-lit, dark",dir30/17833493-when-it-rains.html,8648.0,https://www.goodreads.com/author/show/6670530.Lisa_De_Jong
3.69,307.0,0099460173,"Blood Canticle (The Vampire Chronicles, #10)",2003,"paranormal, vampires, fiction, fantasy, paranormal, fantasy, supernatural, horror, fantasy, paranormal, witches, occult, fantasy, urban-fantasy, family",dir30/31331.Blood_Canticle.html,15241.0,https://www.goodreads.com/author/show/7577.Anne_Rice
4.36,839.0,044101769X,"First Lord's Fury (Codex Alera, #6)",2008,"fiction, fantasy, epic-fantasy, fantasy, fantasy, magic, science-fiction-fantasy, epic, adventure, adult, science-fiction, literature, american",dir30/6316821-first-lord-s-fury.html,28543.0,https://www.goodreads.com/author/show/10746.Jim_Butcher
4.4,1309.0,0451461037,Proven Guilty (The Dresden Files #8),2006,"fiction, mystery, fantasy, paranormal, fantasy, magic, fantasy, supernatural, science-fiction-fantasy, paranormal, vampires, paranormal, wizards, fantasy, urban-fantasy, science-fiction",dir30/91474.Proven_Guilty.html,52523.0,https://www.goodreads.com/author/show/10746.Jim_Butcher
3.92,706.0,0316035734,"The Devouring (The Devouring, #1)",2008,"young-adult, horror, fantasy, paranormal, fantasy, fantasy, supernatural, paranormal, demons, fiction, young-adult, teen, fantasy, urban-fantasy, thriller",dir30/3374819-the-devouring.html,5889.0,https://www.goodreads.com/author/show/1423732.Simon_Holt
3.94,1414.0,1936305941,"Poughkeepsie (Poughkeepsie Brotherhood, #1)",2011,"romance, romance, contemporary-romance, contemporary, new-adult, adult, sociology, abuse, drama, fiction",dir30/13038680-poughkeepsie.html,9887.0,https://www.goodreads.com/author/show/4831831.Debra_Anastasia
3.52,650.0,0060722290,The Falls,2004,"fiction, historical-fiction, book-club, novels, literary-fiction, contemporary, adult-fiction, literature, romance, family",dir30/15967.The_Falls.html,6336.0,https://www.goodreads.com/author/show/3524.Joyce_Carol_Oates
4.17,560.0,0380794470,"Dream a Little Dream (Chicago Stars, #4)",1998,"romance, romance, contemporary-romance, contemporary, womens-fiction, chick-lit, sports-and-games, sports, contemporary-romance, sports-romance, fiction, adult, humor, humor, funny",dir30/73095.Dream_a_Little_Dream.html,18123.0,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips
3.92,745.0,0448095025,"The Hidden Staircase (Nancy Drew, #2)",1930,"mystery, young-adult, fiction, childrens, classics, childrens, juvenile, adventure, thriller, mystery-thriller, mystery, crime, young-adult, teen",dir30/233637.The_Hidden_Staircase.html,19224.0,https://www.goodreads.com/author/show/6001.Carolyn_Keene
4.0,504.0,0557489563,"Flutter (My Blood Approves, #3)",2010,"paranormal, vampires, young-adult, fantasy, paranormal, fantasy, romance, paranormal-romance, romance, fantasy, supernatural, fantasy, urban-fantasy, fiction, young-adult, teen",dir30/8349348-flutter.html,14789.0,https://www.goodreads.com/author/show/3486415.Amanda_Hocking
4.0,930.0,0152047379,"The Borrowers (The Borrowers, #1)",1952,"fantasy, childrens, fiction, classics, young-adult, childrens, juvenile, adventure, childrens, middle-grade, childrens, chapter-books, european-literature, british-literature",dir30/348573.The_Borrowers.html,55969.0,https://www.goodreads.com/author/show/9720.Mary_Norton
4.28,1361.0,0062012037,"Goddess (Starcrossed, #3)",2013,"fantasy, mythology, fantasy, young-adult, romance, fantasy, paranormal, mythology, greek-mythology, romance, paranormal-romance, fantasy, supernatural",dir30/7849034-goddess.html,12960.0,https://www.goodreads.com/author/show/3406550.Josephine_Angelini
4.06,733.0,1416936408,"The Uglies Trilogy (Uglies, #1-3)",2007,"young-adult, science-fiction, dystopia, science-fiction, fantasy, fiction, adventure, young-adult, teen, science-fiction-fantasy, romance, apocalyptic, post-apocalyptic",dir30/493455.The_Uglies_Trilogy.html,11743.0,https://www.goodreads.com/author/show/13957.Scott_Westerfeld
3.89,685.0,0060519568,"Touching Darkness (Midnighters, #2)",2005,"young-adult, fantasy, fantasy, paranormal, science-fiction, fiction, fantasy, urban-fantasy, fantasy, supernatural, young-adult, teen, fantasy, magic, horror",dir30/24767.Touching_Darkness.html,14372.0,https://www.goodreads.com/author/show/13957.Scott_Westerfeld
3.92,947.0,1416954228,"Sent (The Missing, #2)",2009,"science-fiction, young-adult, historical-fiction, science-fiction, time-travel, fantasy, adventure, fiction, mystery, childrens, childrens, middle-grade",dir30/3899465-sent.html,10545.0,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix
4.07,902.0,0060899190,PostSecret,2005,"non-fiction, art, humor, autobiography, memoir, adult, psychology, biography, humor, funny, art, photography, culture, pop-culture",dir30/87640.PostSecret.html,43341.0,https://www.goodreads.com/author/show/8655.Frank_Warren
3.79,1180.0,1846054761,"The Gift (Witch & Wizard, #2)",2010,"young-adult, fantasy, science-fiction, dystopia, fantasy, magic, fantasy, paranormal, fiction, adventure, fantasy, supernatural, paranormal, witches, young-adult, teen",dir30/7646805-the-gift.html,17762.0,https://www.goodreads.com/author/show/3780.James_Patterson
4.28,4270.0,0684823780,Mere Christianity,1952,"non-fiction, religion, religion, theology, christian, classics, religion, christianity, religion, faith, philosophy, academic, read-for-school, spirituality",dir30/11138.Mere_Christianity.html,120846.0,https://www.goodreads.com/author/show/1069006.C_S_Lewis
4.34,3758.0,Unknown,Raw,2014,"romance, dark, erotica, bdsm, adult-fiction, erotica, new-adult, contemporary, sociology, abuse, adult, romance, contemporary-romance, romance, erotic-romance",dir30/18468559-raw.html,17669.0,https://www.goodreads.com/author/show/6983012.Belle_Aurora
3.54,1832.0,0385721420,Three Junes,2002,"fiction, book-club, contemporary, adult-fiction, literary-fiction, novels, literature, adult, cultural, scotland, family",dir30/227593.Three_Junes.html,30234.0,https://www.goodreads.com/author/show/9972.Julia_Glass
4.09,691.0,0451218590,Who's Afraid of Virginia Woolf?,1962,"plays, drama, classics, fiction, plays, theatre, literature, literature, american, academic, school",dir31/14940.Who_s_Afraid_of_Virginia_Woolf_.html,32993.0,https://www.goodreads.com/author/show/9322.Edward_Albee
4.33,1490.0,Unknown,"Remy (Real, #3)",2013,"romance, new-adult, romance, contemporary-romance, contemporary, sports-and-games, sports, adult-fiction, erotica, adult",dir31/17830559-remy.html,15879.0,https://www.goodreads.com/author/show/6997072.Katy_Evans
4.52,605.0,Unknown,"Just One Drop (The Grey Wolves, #3)",2012,"shapeshifters, werewolves, fantasy, paranormal, young-adult, romance, fantasy, animals, wolves, romance, paranormal-romance, fantasy, supernatural, paranormal, shapeshifters, fantasy, magic",dir31/13363270-just-one-drop.html,11080.0,https://www.goodreads.com/author/show/5014564.Quinn_Loftis
3.37,2823.0,0802142818,The Inheritance of Loss,2005,"fiction, cultural, india, book-club, historical-fiction, asian-literature, indian-literature, novels, literature, cultural, asia, literary-fiction, contemporary",dir31/95186.The_Inheritance_of_Loss.html,31085.0,https://www.goodreads.com/author/show/31428.Kiran_Desai
4.08,1622.0,0060887370,"Perfect (Pretty Little Liars, #3)",2007,"young-adult, mystery, womens-fiction, chick-lit, fiction, contemporary, romance, young-adult, teen, realistic-fiction, thriller, drama",dir31/1651302.Perfect.html,40813.0,https://www.goodreads.com/author/show/93970.Sara_Shepard
4.13,705.0,0312934343,"Dark Side of the Moon (Dark-Hunter #7, Were-Hunter #3)",2006,"romance, paranormal-romance, fantasy, paranormal, paranormal, vampires, fantasy, fantasy, urban-fantasy, fantasy, mythology, adult, paranormal, shapeshifters, romance, fiction",dir31/84146.Dark_Side_of_the_Moon.html,22479.0,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
